Schema,Table
taqm_2006,cqm_20060830
taqm_2006,cqm_20060831
taqm_2006,cqm_20060901
taqm_2006,cqm_20060905
taqm_2006,cqm_20060906
taqm_2006,cqm_20060907
taqm_2006,cqm_20060908
taqm_2006,cqm_20060911
taqm_2006,cqm_20060912
taqm_2006,cqm_20060913
taqm_2006,cqm_20060914
taqm_2006,cqm_20060915
taqm_2006,cqm_20060918
taqm_2006,cqm_20060919
taqm_2006,cqm_20060920
taqm_2006,cqm_20060921
taqm_2006,cqm_20060922
taqm_2006,cqm_20060925
taqm_2006,cqm_20060926
taqm_2006,cqm_20060927
taqm_2006,cqm_20060928
taqm_2006,cqm_20060929
taqm_2006,cqm_20061002
taqm_2006,cqm_20061003
taqm_2006,cqm_20061004
taqm_2006,cqm_20061005
taqm_2006,cqm_20061006
taqm_2006,cqm_20061009
taqm_2006,cqm_20061010
taqm_2006,cqm_20061011
taqm_2006,cqm_20061012
taqm_2006,cqm_20061013
taqm_2006,cqm_20061016
taqm_2006,cqm_20061017
taqm_2006,cqm_20061018
taqm_2006,cqm_20061019
taqm_2006,cqm_20061020
taqm_2006,cqm_20061023
taqm_2006,cqm_20061024
taqm_2006,cqm_20061025
taqm_2006,cqm_20061026
taqm_2006,cqm_20061027
taqm_2006,cqm_20061030
taqm_2006,cqm_20061031
taqm_2006,cqm_20061101
taqm_2006,cqm_20061102
taqm_2006,cqm_20061103
taqm_2006,cqm_20061106
taqm_2006,cqm_20061107
taqm_2006,cqm_20061108
taqm_2006,cqm_20061109
taqm_2006,cqm_20061110
taqm_2006,cqm_20061113
taqm_2006,cqm_20061114
taqm_2006,cqm_20061115
taqm_2006,cqm_20061116
taqm_2006,cqm_20061117
taqm_2006,cqm_20061120
taqm_2006,cqm_20061121
taqm_2006,cqm_20061122
taqm_2006,cqm_20061124
taqm_2006,cqm_20061127
taqm_2006,cqm_20061128
taqm_2006,cqm_20061129
taqm_2006,cqm_20061130
taqm_2006,cqm_20061201
taqm_2006,cqm_20061204
taqm_2006,cqm_20061205
taqm_2006,cqm_20061206
taqm_2006,cqm_20061207
taqm_2006,cqm_20061208
taqm_2006,cqm_20061211
taqm_2006,cqm_20061212
taqm_2006,cqm_20061213
taqm_2006,cqm_20061214
taqm_2006,cqm_20061215
taqm_2006,cqm_20061218
taqm_2006,cqm_20061219
taqm_2006,cqm_20061220
taqm_2006,cqm_20061221
taqm_2006,cqm_20061222
taqm_2006,cqm_20061226
taqm_2006,cqm_20061227
taqm_2006,cqm_20061228
taqm_2006,cqm_20061229
taqm_2006,ctm_20060103
taqm_2006,ctm_20060104
taqm_2006,ctm_20060105
taqm_2006,ctm_20060106
taqm_2006,ctm_20060109
taqm_2006,ctm_20060110
taqm_2006,ctm_20060111
taqm_2006,ctm_20060112
taqm_2006,ctm_20060113
taqm_2006,ctm_20060117
taqm_2006,ctm_20060118
taqm_2006,ctm_20060119
taqm_2006,ctm_20060120
taqm_2006,ctm_20060123
taqm_2006,ctm_20060124
taqm_2006,ctm_20060125
taqm_2006,ctm_20060126
taqm_2006,ctm_20060127
taqm_2006,ctm_20060130
taqm_2006,ctm_20060131
taqm_2006,ctm_20060201
taqm_2006,ctm_20060202
taqm_2006,ctm_20060203
taqm_2006,ctm_20060206
taqm_2006,ctm_20060207
taqm_2006,ctm_20060208
taqm_2006,ctm_20060209
taqm_2006,ctm_20060210
taqm_2006,ctm_20060213
taqm_2006,ctm_20060214
taqm_2006,ctm_20060215
taqm_2006,ctm_20060216
taqm_2006,ctm_20060217
taqm_2006,ctm_20060221
taqm_2006,ctm_20060222
taqm_2006,ctm_20060223
taqm_2006,ctm_20060224
taqm_2006,ctm_20060227
taqm_2006,ctm_20060228
taqm_2006,ctm_20060301
taqm_2006,ctm_20060302
taqm_2006,ctm_20060303
taqm_2006,ctm_20060306
taqm_2006,ctm_20060307
taqm_2006,ctm_20060308
taqm_2006,ctm_20060309
taqm_2006,ctm_20060310
taqm_2006,ctm_20060313
taqm_2006,ctm_20060314
taqm_2006,ctm_20060315
taqm_2006,ctm_20060316
taqm_2006,ctm_20060317
taqm_2006,ctm_20060320
taqm_2006,ctm_20060321
taqm_2006,ctm_20060322
taqm_2006,ctm_20060323
taqm_2006,ctm_20060324
taqm_2006,ctm_20060327
taqm_2006,ctm_20060328
taqm_2006,ctm_20060329
taqm_2006,ctm_20060330
taqm_2006,ctm_20060331
taqm_2006,ctm_20060403
taqm_2006,ctm_20060404
taqm_2006,ctm_20060405
taqm_2006,ctm_20060406
taqm_2006,ctm_20060407
taqm_2006,ctm_20060410
taqm_2006,ctm_20060411
taqm_2006,ctm_20060412
taqm_2006,ctm_20060413
taqm_2006,ctm_20060417
taqm_2006,ctm_20060418
taqm_2006,ctm_20060419
taqm_2006,ctm_20060420
taqm_2006,ctm_20060421
taqm_2006,ctm_20060424
taqm_2006,ctm_20060425
taqm_2006,ctm_20060426
taqm_2006,ctm_20060427
taqm_2006,ctm_20060428
taqm_2006,ctm_20060501
taqm_2006,ctm_20060502
taqm_2006,ctm_20060503
taqm_2006,ctm_20060504
taqm_2006,ctm_20060505
taqm_2006,ctm_20060508
taqm_2006,ctm_20060509
taqm_2006,ctm_20060510
taqm_2006,ctm_20060511
taqm_2006,ctm_20060512
taqm_2006,ctm_20060515
taqm_2006,ctm_20060516
taqm_2006,ctm_20060517
taqm_2006,ctm_20060518
taqm_2006,ctm_20060519
taqm_2006,ctm_20060522
taqm_2006,ctm_20060523
taqm_2006,ctm_20060524
taqm_2006,ctm_20060525
taqm_2006,ctm_20060526
taqm_2006,ctm_20060530
taqm_2006,ctm_20060531
taqm_2006,ctm_20060601
taqm_2006,ctm_20060602
taqm_2006,ctm_20060605
taqm_2006,ctm_20060606
taqm_2006,ctm_20060607
taqm_2006,ctm_20060608
taqm_2006,ctm_20060609
taqm_2006,ctm_20060612
taqm_2006,ctm_20060613
taqm_2006,ctm_20060614
taqm_2006,ctm_20060615
taqm_2006,ctm_20060616
taqm_2006,ctm_20060619
taqm_2006,ctm_20060620
taqm_2006,ctm_20060621
taqm_2006,ctm_20060622
taqm_2006,ctm_20060623
taqm_2006,ctm_20060626
taqm_2006,ctm_20060627
taqm_2006,ctm_20060628
taqm_2006,ctm_20060629
taqm_2006,ctm_20060630
taqm_2006,ctm_20060703
taqm_2006,ctm_20060705
taqm_2006,ctm_20060706
taqm_2006,ctm_20060707
taqm_2006,ctm_20060710
taqm_2006,ctm_20060711
taqm_2006,ctm_20060712
taqm_2006,ctm_20060713
taqm_2006,ctm_20060714
taqm_2006,ctm_20060717
taqm_2006,ctm_20060718
taqm_2006,ctm_20060719
taqm_2006,ctm_20060720
taqm_2006,ctm_20060721
taqm_2006,ctm_20060724
taqm_2006,ctm_20060725
taqm_2006,ctm_20060726
taqm_2006,ctm_20060727
taqm_2006,ctm_20060728
taqm_2006,ctm_20060731
taqm_2006,ctm_20060801
taqm_2006,ctm_20060802
taqm_2006,ctm_20060803
taqm_2006,ctm_20060804
taqm_2006,ctm_20060807
taqm_2006,ctm_20060808
taqm_2006,ctm_20060809
taqm_2006,ctm_20060810
taqm_2006,ctm_20060811
taqm_2006,ctm_20060814
taqm_2006,ctm_20060815
taqm_2006,ctm_20060816
taqm_2006,ctm_20060817
taqm_2006,ctm_20060818
taqm_2006,ctm_20060821
taqm_2006,ctm_20060822
taqm_2006,ctm_20060823
taqm_2006,ctm_20060824
taqm_2006,ctm_20060825
taqm_2006,ctm_20060828
taqm_2006,ctm_20060829
taqm_2006,ctm_20060830
taqm_2006,ctm_20060831
taqm_2006,ctm_20060901
taqm_2006,ctm_20060905
taqm_2006,ctm_20060906
taqm_2006,ctm_20060907
taqm_2006,ctm_20060908
taqm_2006,ctm_20060911
taqm_2006,ctm_20060912
taqm_2006,ctm_20060913
taqm_2006,ctm_20060914
taqm_2006,ctm_20060915
taqm_2006,ctm_20060918
taqm_2006,ctm_20060919
taqm_2006,ctm_20060920
taqm_2006,ctm_20060921
taqm_2006,ctm_20060922
taqm_2006,ctm_20060925
taqm_2006,ctm_20060926
taqm_2006,ctm_20060927
taqm_2006,ctm_20060928
taqm_2006,ctm_20060929
taqm_2006,ctm_20061002
taqm_2006,ctm_20061003
taqm_2006,ctm_20061004
taqm_2006,ctm_20061005
taqm_2006,ctm_20061006
taqm_2006,ctm_20061009
taqm_2006,ctm_20061010
taqm_2006,ctm_20061011
taqm_2006,ctm_20061012
taqm_2006,ctm_20061013
taqm_2006,ctm_20061016
taqm_2006,ctm_20061017
taqm_2006,ctm_20061018
taqm_2006,ctm_20061019
taqm_2006,ctm_20061020
taqm_2006,ctm_20061023
taqm_2006,ctm_20061024
taqm_2006,ctm_20061025
taqm_2006,ctm_20061026
taqm_2006,ctm_20061027
taqm_2006,ctm_20061030
taqm_2006,ctm_20061031
taqm_2006,ctm_20061101
taqm_2006,ctm_20061102
taqm_2006,ctm_20061103
taqm_2006,ctm_20061106
taqm_2006,ctm_20061107
taqm_2006,ctm_20061108
taqm_2006,ctm_20061109
taqm_2006,ctm_20061110
taqm_2006,ctm_20061113
taqm_2006,ctm_20061114
taqm_2006,ctm_20061115
taqm_2006,ctm_20061116
taqm_2006,ctm_20061117
taqm_2006,ctm_20061120
taqm_2006,ctm_20061121
taqm_2006,ctm_20061122
taqm_2006,ctm_20061124
taqm_2006,ctm_20061127
taqm_2006,ctm_20061128
taqm_2006,ctm_20061129
taqm_2006,ctm_20061130
taqm_2006,ctm_20061201
taqm_2006,ctm_20061204
taqm_2006,ctm_20061205
taqm_2006,ctm_20061206
taqm_2006,ctm_20061207
taqm_2006,ctm_20061208
taqm_2006,ctm_20061211
taqm_2006,ctm_20061212
taqm_2006,ctm_20061213
taqm_2006,ctm_20061214
taqm_2006,ctm_20061215
taqm_2006,ctm_20061218
taqm_2006,ctm_20061219
taqm_2006,ctm_20061220
taqm_2006,ctm_20061221
taqm_2006,ctm_20061222
taqm_2006,ctm_20061226
taqm_2006,ctm_20061227
taqm_2006,ctm_20061228
taqm_2006,ctm_20061229
taqm_2006,ix_cqm_20060103
taqm_2006,ix_cqm_20060104
taqm_2006,ix_cqm_20060105
taqm_2006,ix_cqm_20060106
taqm_2006,ix_cqm_20060109
taqm_2006,ix_cqm_20060110
taqm_2006,ix_cqm_20060111
taqm_2006,ix_cqm_20060112
taqm_2006,ix_cqm_20060113
taqm_2006,ix_cqm_20060117
taqm_2006,ix_cqm_20060118
taqm_2006,ix_cqm_20060119
taqm_2006,ix_cqm_20060120
taqm_2006,ix_cqm_20060123
taqm_2006,ix_cqm_20060124
taqm_2006,ix_cqm_20060125
taqm_2006,ix_cqm_20060126
taqm_2006,ix_cqm_20060127
taqm_2006,ix_cqm_20060130
taqm_2006,ix_cqm_20060131
taqm_2006,ix_cqm_20060201
taqm_2006,ix_cqm_20060202
taqm_2006,ix_cqm_20060203
taqm_2006,ix_cqm_20060206
taqm_2006,ix_cqm_20060207
taqm_2006,ix_cqm_20060208
taqm_2006,ix_cqm_20060209
taqm_2006,ix_cqm_20060210
taqm_2006,ix_cqm_20060213
taqm_2006,ix_cqm_20060214
taqm_2006,ix_cqm_20060215
taqm_2006,ix_cqm_20060216
taqm_2006,ix_cqm_20060217
taqm_2006,ix_cqm_20060221
taqm_2006,ix_cqm_20060222
taqm_2006,ix_cqm_20060223
taqm_2006,ix_cqm_20060224
taqm_2006,ix_cqm_20060227
taqm_2006,ix_cqm_20060228
taqm_2006,ix_cqm_20060301
taqm_2006,ix_cqm_20060302
taqm_2006,ix_cqm_20060303
taqm_2006,ix_cqm_20060306
taqm_2006,ix_cqm_20060307
taqm_2006,ix_cqm_20060308
taqm_2006,ix_cqm_20060309
taqm_2006,ix_cqm_20060310
taqm_2006,ix_cqm_20060313
taqm_2006,ix_cqm_20060314
taqm_2006,ix_cqm_20060315
taqm_2006,ix_cqm_20060316
taqm_2006,ix_cqm_20060317
taqm_2006,ix_cqm_20060320
taqm_2006,ix_cqm_20060321
taqm_2006,ix_cqm_20060322
taqm_2006,ix_cqm_20060323
taqm_2006,ix_cqm_20060324
taqm_2006,ix_cqm_20060327
taqm_2006,ix_cqm_20060328
taqm_2006,ix_cqm_20060329
taqm_2006,ix_cqm_20060330
taqm_2006,ix_cqm_20060331
taqm_2006,ix_cqm_20060403
taqm_2006,ix_cqm_20060404
taqm_2006,ix_cqm_20060405
taqm_2006,ix_cqm_20060406
taqm_2006,ix_cqm_20060407
taqm_2006,ix_cqm_20060410
taqm_2006,ix_cqm_20060411
taqm_2006,ix_cqm_20060412
taqm_2006,ix_cqm_20060413
taqm_2006,ix_cqm_20060417
taqm_2006,ix_cqm_20060418
taqm_2006,ix_cqm_20060419
taqm_2006,ix_cqm_20060420
taqm_2006,ix_cqm_20060421
taqm_2006,ix_cqm_20060424
taqm_2006,ix_cqm_20060425
taqm_2006,ix_cqm_20060426
taqm_2006,ix_cqm_20060427
taqm_2006,ix_cqm_20060428
taqm_2006,ix_cqm_20060501
taqm_2006,ix_cqm_20060502
taqm_2006,ix_cqm_20060503
taqm_2006,ix_cqm_20060504
taqm_2006,ix_cqm_20060505
taqm_2006,ix_cqm_20060508
taqm_2006,ix_cqm_20060509
taqm_2006,ix_cqm_20060510
taqm_2006,ix_cqm_20060511
taqm_2006,ix_cqm_20060512
taqm_2006,ix_cqm_20060515
taqm_2006,ix_cqm_20060516
taqm_2006,ix_cqm_20060517
taqm_2006,ix_cqm_20060518
taqm_2006,ix_cqm_20060519
taqm_2006,ix_cqm_20060522
taqm_2006,ix_cqm_20060523
taqm_2006,ix_cqm_20060524
taqm_2006,ix_cqm_20060525
taqm_2006,ix_cqm_20060526
taqm_2006,ix_cqm_20060530
taqm_2006,ix_cqm_20060531
taqm_2006,ix_cqm_20060601
taqm_2006,ix_cqm_20060602
taqm_2006,ix_cqm_20060605
taqm_2006,ix_cqm_20060606
taqm_2006,ix_cqm_20060607
taqm_2006,ix_cqm_20060608
taqm_2006,ix_cqm_20060609
taqm_2006,ix_cqm_20060612
taqm_2006,ix_cqm_20060613
taqm_2006,ix_cqm_20060614
taqm_2006,ix_cqm_20060615
taqm_2006,ix_cqm_20060616
taqm_2006,ix_cqm_20060619
taqm_2006,ix_cqm_20060620
taqm_2006,ix_cqm_20060621
taqm_2006,ix_cqm_20060622
taqm_2006,ix_cqm_20060623
taqm_2006,ix_cqm_20060626
taqm_2006,ix_cqm_20060627
taqm_2006,ix_cqm_20060628
taqm_2006,ix_cqm_20060629
taqm_2006,ix_cqm_20060630
taqm_2006,ix_cqm_20060703
taqm_2006,ix_cqm_20060705
taqm_2006,ix_cqm_20060706
taqm_2006,ix_cqm_20060707
taqm_2006,ix_cqm_20060710
taqm_2006,ix_cqm_20060711
taqm_2006,ix_cqm_20060712
taqm_2006,ix_cqm_20060713
taqm_2006,ix_cqm_20060714
taqm_2006,ix_cqm_20060717
taqm_2006,ix_cqm_20060718
taqm_2006,ix_cqm_20060719
taqm_2006,ix_cqm_20060720
taqm_2006,ix_cqm_20060721
taqm_2006,ix_cqm_20060724
taqm_2006,ix_cqm_20060725
taqm_2006,ix_cqm_20060726
taqm_2006,ix_cqm_20060727
taqm_2006,ix_cqm_20060728
taqm_2006,ix_cqm_20060731
taqm_2006,ix_cqm_20060801
taqm_2006,ix_cqm_20060802
taqm_2006,ix_cqm_20060803
taqm_2006,ix_cqm_20060804
taqm_2006,ix_cqm_20060807
taqm_2006,ix_cqm_20060808
taqm_2006,ix_cqm_20060809
taqm_2006,ix_cqm_20060810
taqm_2006,ix_cqm_20060811
taqm_2006,ix_cqm_20060814
taqm_2006,ix_cqm_20060815
taqm_2006,ix_cqm_20060816
taqm_2006,ix_cqm_20060817
taqm_2006,ix_cqm_20060818
taqm_2006,ix_cqm_20060821
taqm_2006,ix_cqm_20060822
taqm_2006,ix_cqm_20060823
taqm_2006,ix_cqm_20060824
taqm_2006,ix_cqm_20060825
taqm_2006,ix_cqm_20060828
taqm_2006,ix_cqm_20060829
taqm_2006,ix_cqm_20060830
taqm_2006,ix_cqm_20060831
taqm_2006,ix_cqm_20060901
taqm_2006,ix_cqm_20060905
taqm_2006,ix_cqm_20060906
taqm_2006,ix_cqm_20060907
taqm_2006,ix_cqm_20060908
taqm_2006,ix_cqm_20060911
taqm_2006,ix_cqm_20060912
taqm_2006,ix_cqm_20060913
taqm_2006,ix_cqm_20060914
taqm_2006,ix_cqm_20060915
taqm_2006,ix_cqm_20060918
taqm_2006,ix_cqm_20060919
taqm_2006,ix_cqm_20060920
taqm_2006,ix_cqm_20060921
taqm_2006,ix_cqm_20060922
taqm_2006,ix_cqm_20060925
taqm_2006,ix_cqm_20060926
taqm_2006,ix_cqm_20060927
taqm_2006,ix_cqm_20060928
taqm_2006,ix_cqm_20060929
taqm_2006,ix_cqm_20061002
taqm_2006,ix_cqm_20061003
taqm_2006,ix_cqm_20061004
taqm_2006,ix_cqm_20061005
taqm_2006,ix_cqm_20061006
taqm_2006,ix_cqm_20061009
taqm_2006,ix_cqm_20061010
taqm_2006,ix_cqm_20061011
taqm_2006,ix_cqm_20061012
taqm_2006,ix_cqm_20061013
taqm_2006,ix_cqm_20061016
taqm_2006,ix_cqm_20061017
taqm_2006,ix_cqm_20061018
taqm_2006,ix_cqm_20061019
taqm_2006,ix_cqm_20061020
taqm_2006,ix_cqm_20061023
taqm_2006,ix_cqm_20061024
taqm_2006,ix_cqm_20061025
taqm_2006,ix_cqm_20061026
taqm_2006,ix_cqm_20061027
taqm_2006,ix_cqm_20061030
taqm_2006,ix_cqm_20061031
taqm_2006,ix_cqm_20061101
taqm_2006,ix_cqm_20061102
taqm_2006,ix_cqm_20061103
taqm_2006,ix_cqm_20061106
taqm_2006,ix_cqm_20061107
taqm_2006,ix_cqm_20061108
taqm_2006,ix_cqm_20061109
taqm_2006,ix_cqm_20061110
taqm_2006,ix_cqm_20061113
taqm_2006,ix_cqm_20061114
taqm_2006,ix_cqm_20061115
taqm_2006,ix_cqm_20061116
taqm_2006,ix_cqm_20061117
taqm_2006,ix_cqm_20061120
taqm_2006,ix_cqm_20061121
taqm_2006,ix_cqm_20061122
taqm_2006,ix_cqm_20061124
taqm_2006,ix_cqm_20061127
taqm_2006,ix_cqm_20061128
taqm_2006,ix_cqm_20061129
taqm_2006,ix_cqm_20061130
taqm_2006,ix_cqm_20061201
taqm_2006,ix_cqm_20061204
taqm_2006,ix_cqm_20061205
taqm_2006,ix_cqm_20061206
taqm_2006,ix_cqm_20061207
taqm_2006,ix_cqm_20061208
taqm_2006,ix_cqm_20061211
taqm_2006,ix_cqm_20061212
taqm_2006,ix_cqm_20061213
taqm_2006,ix_cqm_20061214
taqm_2006,ix_cqm_20061215
taqm_2006,ix_cqm_20061218
taqm_2006,ix_cqm_20061219
taqm_2006,ix_cqm_20061220
taqm_2006,ix_cqm_20061221
taqm_2006,ix_cqm_20061222
taqm_2006,ix_cqm_20061226
taqm_2006,ix_cqm_20061227
taqm_2006,ix_cqm_20061228
taqm_2006,ix_cqm_20061229
taqm_2006,ix_ctm_20060103
taqm_2006,ix_ctm_20060104
taqm_2006,ix_ctm_20060105
taqm_2006,ix_ctm_20060106
taqm_2006,ix_ctm_20060109
taqm_2006,ix_ctm_20060110
taqm_2006,ix_ctm_20060111
taqm_2006,ix_ctm_20060112
taqm_2006,ix_ctm_20060113
taqm_2006,ix_ctm_20060117
taqm_2006,ix_ctm_20060118
taqm_2006,ix_ctm_20060119
taqm_2006,ix_ctm_20060120
taqm_2006,ix_ctm_20060123
taqm_2006,ix_ctm_20060124
taqm_2006,ix_ctm_20060125
taqm_2006,ix_ctm_20060126
taqm_2006,ix_ctm_20060127
taqm_2006,ix_ctm_20060130
taqm_2006,ix_ctm_20060131
taqm_2006,ix_ctm_20060201
taqm_2006,ix_ctm_20060202
taqm_2006,ix_ctm_20060203
taqm_2006,ix_ctm_20060206
taqm_2006,ix_ctm_20060207
taqm_2006,ix_ctm_20060208
taqm_2006,ix_ctm_20060209
taqm_2006,ix_ctm_20060210
taqm_2006,ix_ctm_20060213
taqm_2006,ix_ctm_20060214
taqm_2006,ix_ctm_20060215
taqm_2006,ix_ctm_20060216
taqm_2006,ix_ctm_20060217
taqm_2006,ix_ctm_20060221
taqm_2006,ix_ctm_20060222
taqm_2006,ix_ctm_20060223
taqm_2006,ix_ctm_20060224
taqm_2006,ix_ctm_20060227
taqm_2006,ix_ctm_20060228
taqm_2006,ix_ctm_20060301
taqm_2006,ix_ctm_20060302
taqm_2006,ix_ctm_20060303
taqm_2006,ix_ctm_20060306
taqm_2006,ix_ctm_20060307
taqm_2006,ix_ctm_20060308
taqm_2006,ix_ctm_20060309
taqm_2006,ix_ctm_20060310
taqm_2006,ix_ctm_20060313
taqm_2006,ix_ctm_20060314
taqm_2006,ix_ctm_20060315
taqm_2006,ix_ctm_20060316
taqm_2006,ix_ctm_20060317
taqm_2006,ix_ctm_20060320
taqm_2006,ix_ctm_20060321
taqm_2006,ix_ctm_20060322
taqm_2006,ix_ctm_20060323
taqm_2006,ix_ctm_20060324
taqm_2006,ix_ctm_20060327
taqm_2006,ix_ctm_20060328
taqm_2006,ix_ctm_20060329
taqm_2006,ix_ctm_20060330
taqm_2006,ix_ctm_20060331
taqm_2006,ix_ctm_20060403
taqm_2006,ix_ctm_20060404
taqm_2006,ix_ctm_20060405
taqm_2006,ix_ctm_20060406
taqm_2006,ix_ctm_20060407
taqm_2006,ix_ctm_20060410
taqm_2006,ix_ctm_20060411
taqm_2006,ix_ctm_20060412
taqm_2006,ix_ctm_20060413
taqm_2006,ix_ctm_20060417
taqm_2006,ix_ctm_20060418
taqm_2006,ix_ctm_20060419
taqm_2006,ix_ctm_20060420
taqm_2006,ix_ctm_20060421
taqm_2006,ix_ctm_20060424
taqm_2006,ix_ctm_20060425
taqm_2006,ix_ctm_20060426
taqm_2006,ix_ctm_20060427
taqm_2006,ix_ctm_20060428
taqm_2006,ix_ctm_20060501
taqm_2006,ix_ctm_20060502
taqm_2006,ix_ctm_20060503
taqm_2006,ix_ctm_20060504
taqm_2006,ix_ctm_20060505
taqm_2006,ix_ctm_20060508
taqm_2006,ix_ctm_20060509
taqm_2006,ix_ctm_20060510
taqm_2006,ix_ctm_20060511
taqm_2006,ix_ctm_20060512
taqm_2006,ix_ctm_20060515
taqm_2006,ix_ctm_20060516
taqm_2006,ix_ctm_20060517
taqm_2006,ix_ctm_20060518
taqm_2006,ix_ctm_20060519
taqm_2006,ix_ctm_20060522
taqm_2006,ix_ctm_20060523
taqm_2006,ix_ctm_20060524
taqm_2006,ix_ctm_20060525
taqm_2006,ix_ctm_20060526
taqm_2006,ix_ctm_20060530
taqm_2006,ix_ctm_20060531
taqm_2006,ix_ctm_20060601
taqm_2006,ix_ctm_20060602
taqm_2006,ix_ctm_20060605
taqm_2006,ix_ctm_20060606
taqm_2006,ix_ctm_20060607
taqm_2006,ix_ctm_20060608
taqm_2006,ix_ctm_20060609
taqm_2006,ix_ctm_20060612
taqm_2006,ix_ctm_20060613
taqm_2006,ix_ctm_20060614
taqm_2006,ix_ctm_20060615
taqm_2006,ix_ctm_20060616
taqm_2006,ix_ctm_20060619
taqm_2006,ix_ctm_20060620
taqm_2006,ix_ctm_20060621
taqm_2006,ix_ctm_20060622
taqm_2006,ix_ctm_20060623
taqm_2006,ix_ctm_20060626
taqm_2006,ix_ctm_20060627
taqm_2006,ix_ctm_20060628
taqm_2006,ix_ctm_20060629
taqm_2006,ix_ctm_20060630
taqm_2006,ix_ctm_20060703
taqm_2006,ix_ctm_20060705
taqm_2006,ix_ctm_20060706
taqm_2006,ix_ctm_20060707
taqm_2006,ix_ctm_20060710
taqm_2006,ix_ctm_20060711
taqm_2006,ix_ctm_20060712
taqm_2006,ix_ctm_20060713
taqm_2006,ix_ctm_20060714
taqm_2006,ix_ctm_20060717
taqm_2006,ix_ctm_20060718
taqm_2006,ix_ctm_20060719
taqm_2006,ix_ctm_20060720
taqm_2006,ix_ctm_20060721
taqm_2006,ix_ctm_20060724
taqm_2006,ix_ctm_20060725
taqm_2006,ix_ctm_20060726
taqm_2006,ix_ctm_20060727
taqm_2006,ix_ctm_20060728
taqm_2006,ix_ctm_20060731
taqm_2006,ix_ctm_20060801
taqm_2006,ix_ctm_20060802
taqm_2006,ix_ctm_20060803
taqm_2006,ix_ctm_20060804
taqm_2006,ix_ctm_20060807
taqm_2006,ix_ctm_20060808
taqm_2006,ix_ctm_20060809
taqm_2006,ix_ctm_20060810
taqm_2006,ix_ctm_20060811
taqm_2006,ix_ctm_20060814
taqm_2006,ix_ctm_20060815
taqm_2006,ix_ctm_20060816
taqm_2006,ix_ctm_20060817
taqm_2006,ix_ctm_20060818
taqm_2006,ix_ctm_20060821
taqm_2006,ix_ctm_20060822
taqm_2006,ix_ctm_20060823
taqm_2006,ix_ctm_20060824
taqm_2006,ix_ctm_20060825
taqm_2006,ix_ctm_20060828
taqm_2006,ix_ctm_20060829
taqm_2006,ix_ctm_20060830
taqm_2006,ix_ctm_20060831
taqm_2006,ix_ctm_20060901
taqm_2006,ix_ctm_20060905
taqm_2006,ix_ctm_20060906
taqm_2006,ix_ctm_20060907
taqm_2006,ix_ctm_20060908
taqm_2006,ix_ctm_20060911
taqm_2006,ix_ctm_20060912
taqm_2006,ix_ctm_20060913
taqm_2006,ix_ctm_20060914
taqm_2006,ix_ctm_20060915
taqm_2006,ix_ctm_20060918
taqm_2006,ix_ctm_20060919
taqm_2006,ix_ctm_20060920
taqm_2006,ix_ctm_20060921
taqm_2006,ix_ctm_20060922
taqm_2006,ix_ctm_20060925
taqm_2006,ix_ctm_20060926
taqm_2006,ix_ctm_20060927
taqm_2006,ix_ctm_20060928
taqm_2006,ix_ctm_20060929
taqm_2006,ix_ctm_20061002
taqm_2006,ix_ctm_20061003
taqm_2006,ix_ctm_20061004
taqm_2006,ix_ctm_20061005
taqm_2006,ix_ctm_20061006
taqm_2006,ix_ctm_20061009
taqm_2006,ix_ctm_20061010
taqm_2006,ix_ctm_20061011
taqm_2006,ix_ctm_20061012
taqm_2006,ix_ctm_20061013
taqm_2006,ix_ctm_20061016
taqm_2006,ix_ctm_20061017
taqm_2006,ix_ctm_20061018
taqm_2006,ix_ctm_20061019
taqm_2006,ix_ctm_20061020
taqm_2006,ix_ctm_20061023
taqm_2006,ix_ctm_20061024
taqm_2006,ix_ctm_20061025
taqm_2006,ix_ctm_20061026
taqm_2006,ix_ctm_20061027
taqm_2006,ix_ctm_20061030
taqm_2006,ix_ctm_20061031
taqm_2006,ix_ctm_20061101
taqm_2006,ix_ctm_20061102
taqm_2006,ix_ctm_20061103
taqm_2006,ix_ctm_20061106
taqm_2006,ix_ctm_20061107
taqm_2006,ix_ctm_20061108
taqm_2006,ix_ctm_20061109
taqm_2006,ix_ctm_20061110
taqm_2006,ix_ctm_20061113
taqm_2006,ix_ctm_20061114
taqm_2006,ix_ctm_20061115
taqm_2006,ix_ctm_20061116
taqm_2006,ix_ctm_20061117
taqm_2006,ix_ctm_20061120
taqm_2006,ix_ctm_20061121
taqm_2006,ix_ctm_20061122
taqm_2006,ix_ctm_20061124
taqm_2006,ix_ctm_20061127
taqm_2006,ix_ctm_20061128
taqm_2006,ix_ctm_20061129
taqm_2006,ix_ctm_20061130
taqm_2006,ix_ctm_20061201
taqm_2006,ix_ctm_20061204
taqm_2006,ix_ctm_20061205
taqm_2006,ix_ctm_20061206
taqm_2006,ix_ctm_20061207
taqm_2006,ix_ctm_20061208
taqm_2006,ix_ctm_20061211
taqm_2006,ix_ctm_20061212
taqm_2006,ix_ctm_20061213
taqm_2006,ix_ctm_20061214
taqm_2006,ix_ctm_20061215
taqm_2006,ix_ctm_20061218
taqm_2006,ix_ctm_20061219
taqm_2006,ix_ctm_20061220
taqm_2006,ix_ctm_20061221
